5 Minutes,Mainline Agg,Mainline Lane 1,Mainline Lane 2,Mainline Lane 3,Mainline Lane 4,HOV/HOT Agg,HOV/HOT Lane 1,HOV/HOT Lane 2,# Lane Pts,% Observed
2016-05-02 04:50:00,13.55,10.6,14.17,13.95,15.47,,,,158,78
2016-05-02 04:55:00,13.53,10.55,14,14.05,15.52,,,,158,78
2016-05-02 05:00:00,13.77,10.6,13.98,14.57,15.88,,,,158,78
2016-05-02 05:05:00,13.87,10.63,14.12,14.57,16.12,,,,158,78
2016-05-02 05:10:00,13.75,10.58,13.97,14.6,15.87,,,,157,78
2016-05-02 05:15:00,13.75,10.63,13.97,14.45,15.9,,,,158,78
2016-05-02 05:20:00,13.78,10.67,14.12,14.38,15.95,,,,158,78
2016-05-02 05:25:00,13.82,10.72,13.8,14.55,16.23,,,,158,78
2016-05-02 05:30:00,13.73,10.68,13.3,14.75,16.2,,,,158,78
2016-05-02 05:35:00,13.53,10.65,13.12,14.33,16,,,,158,78
2016-05-02 05:40:00,13.45,10.68,13.07,14.35,15.72,,,,158,78
2016-05-02 05:45:00,13.45,10.73,13.05,14.22,15.8,,,,158,78
2016-05-02 05:50:00,13.52,10.63,13.07,14.35,16.05,,,,158,78
2016-05-02 05:55:00,13.78,10.75,13.08,14.68,16.63,,,,158,78
2016-05-02 06:00:00,13.88,10.9,13.08,14.75,16.8,,,,158,78
2016-05-02 06:05:00,13.88,10.92,13.13,14.85,16.62,,,,158,78
2016-05-02 06:10:00,13.88,10.87,13.17,14.95,16.55,,,,156,78
2016-05-02 06:15:00,13.92,10.95,13.23,14.77,16.72,,,,157,78
2016-05-02 06:20:00,13.95,10.97,13.23,14.78,16.82,,,,158,78
2016-05-02 06:25:00,14.03,11.08,13.32,14.82,16.9,,,,158,78
2016-05-02 06:30:00,14.12,11.25,13.47,14.97,16.8,,,,158,78
2016-05-02 06:35:00,14.3,11.53,13.67,15.07,16.97,,,,159,79
2016-05-02 06:40:00,14.58,11.87,13.98,15.25,17.22,,,,159,79
2016-05-02 06:45:00,14.62,12.13,14,15.22,17.12,,,,159,79
2016-05-02 06:50:00,14.7,12.3,14.1,15.3,17.13,,,,158,78
2016-05-02 06:55:00,14.97,12.45,14.22,15.45,17.78,,,,158,78
2016-05-02 07:00:00,15.37,12.78,14.57,15.85,18.23,,,,159,79
2016-05-02 07:05:00,15.82,13.35,15.22,16.17,18.53,,,,160,78
2016-05-02 07:10:00,16.1,13.23,15.55,16.73,18.9,,,,159,79
2016-05-02 07:15:00,16.82,13.62,16.07,17.63,19.93,,,,160,78
2016-05-02 07:20:00,17.27,14.05,16.8,18.02,20.22,,,,161,78
2016-05-02 07:25:00,17.58,14.57,17.18,18.02,20.58,,,,160,79
2016-05-02 07:30:00,17.65,15.17,17.25,17.82,20.35,,,,161,79
2016-05-02 07:35:00,17.57,15.42,17.2,17.63,20.03,,,,162,79
2016-05-02 07:40:00,17.75,15.28,17.48,17.82,20.4,,,,162,79
2016-05-02 07:45:00,17.85,15.3,17.8,17.83,20.47,,,,161,78
2016-05-02 07:50:00,18.05,15.65,18.18,17.98,20.4,,,,162,78
2016-05-02 07:55:00,18.05,16.07,18.4,17.62,20.13,,,,162,79
2016-05-02 08:00:00,17.73,15.72,17.97,17.3,19.92,,,,161,79
2016-05-02 08:05:00,17.58,15.22,17.93,17.25,19.93,,,,160,79
2016-05-02 08:10:00,17.72,15.27,18.08,17.5,20.03,,,,161,79
2016-05-02 08:15:00,17.62,15.13,17.98,17.47,19.92,,,,161,79
2016-05-02 08:20:00,17.63,15.17,18.18,17.33,19.82,,,,161,79
2016-05-02 08:25:00,17.5,15.27,17.87,17.12,19.73,,,,160,78
2016-05-02 08:30:00,17.6,15.27,18.08,17.15,19.88,,,,161,78
2016-05-02 08:35:00,17.5,14.97,17.68,17.33,20,,,,160,78
2016-05-02 08:40:00,17.52,14.85,17.92,17.38,19.95,,,,160,78
2016-05-02 08:45:00,17.73,15.07,18.48,17.4,20.02,,,,161,78
2016-05-02 08:50:00,17.8,15.42,18.08,17.62,20.1,,,,162,78
2016-05-02 08:55:00,17.78,15.27,18.38,17.78,19.72,,,,161,79
2016-05-02 09:00:00,17.65,15.48,17.83,17.45,19.8,,,,161,79
2016-05-02 09:05:00,17.25,14.8,16.57,17.53,20.08,,,,158,78
2016-05-02 09:10:00,16.87,14.1,16.03,17.37,19.93,,,,159,78
2016-05-02 09:15:00,16.43,13.17,15.67,17.18,19.73,,,,160,79
2016-05-02 09:20:00,16.38,12.8,15.5,17.18,20.07,,,,160,78
2016-05-02 09:25:00,16.57,12.75,15.65,17.32,20.55,,,,160,79
2016-05-02 09:30:00,16.47,13.03,15.67,17.22,19.93,,,,160,79
2016-05-02 09:35:00,16.45,12.9,15.73,17.2,19.98,,,,159,79
2016-05-02 09:40:00,16.33,12.83,15.58,17.1,19.83,,,,160,79
2016-05-02 09:45:00,15.83,12.67,15.02,16.63,19,,,,160,79
2016-05-02 09:50:00,15.47,12.2,14.93,16.28,18.45,,,,159,77
2016-05-02 09:55:00,15.18,12,14.75,16.03,17.98,,,,158,78
2016-05-02 10:00:00,15.15,11.85,14.57,15.92,18.23,,,,159,79
2016-05-02 10:05:00,15.08,11.7,14.67,15.93,18.07,,,,159,78
2016-05-02 10:10:00,14.97,11.68,14.35,15.85,17.98,,,,159,79
2016-05-02 10:15:00,14.83,11.62,14.13,15.78,17.78,,,,159,79
2016-05-02 10:20:00,14.77,11.58,14.08,15.88,17.5,,,,159,79
2016-05-02 10:25:00,14.68,11.6,13.98,15.72,17.4,,,,159,79
2016-05-02 10:30:00,14.63,11.55,13.83,15.6,17.53,,,,158,78
2016-05-02 10:35:00,14.53,11.38,13.72,15.57,17.47,,,,158,78
2016-05-02 10:40:00,14.5,11.4,13.73,15.58,17.3,,,,159,79
2016-05-02 10:45:00,14.53,11.38,13.75,15.58,17.4,,,,158,78
2016-05-02 10:50:00,14.68,11.38,13.82,15.8,17.7,,,,157,78
2016-05-02 10:55:00,14.75,11.47,13.85,15.92,17.78,,,,159,79
2016-05-02 11:00:00,15,11.35,13.9,16.13,18.65,,,,158,79
2016-05-02 11:05:00,14.87,11.42,13.9,16.1,18.07,,,,158,79
2016-05-02 11:10:00,14.8,11.38,13.85,16.05,17.9,,,,159,79
2016-05-02 11:15:00,14.77,11.33,13.82,15.95,17.98,,,,158,79
2016-05-02 11:20:00,14.72,11.33,13.8,15.83,17.93,,,,158,79
2016-05-02 11:25:00,14.72,11.35,13.8,15.85,17.87,,,,159,79
2016-05-02 11:30:00,14.83,11.37,14.03,15.98,17.95,,,,158,78
2016-05-02 11:35:00,15.1,11.72,14.65,16.07,17.93,,,,159,79
2016-05-02 11:40:00,15.15,12.22,14.65,15.93,17.83,,,,158,79
2016-05-02 11:45:00,15.03,12.02,14.42,15.88,17.8,,,,158,78
2016-05-02 11:50:00,14.8,11.78,14.02,15.63,17.78,,,,159,79
2016-05-02 11:55:00,14.65,11.42,13.92,15.62,17.67,,,,158,79
2016-05-02 12:00:00,14.58,11.35,13.77,15.63,17.58,,,,159,79
2016-05-02 12:05:00,14.47,11.27,13.68,15.5,17.45,,,,158,79
2016-05-02 12:10:00,14.4,11.25,13.63,15.53,17.17,,,,158,78
2016-05-02 12:15:00,14.47,11.18,13.55,15.77,17.33,,,,159,79
2016-05-02 12:20:00,14.47,11.22,13.68,15.75,17.2,,,,159,79
2016-05-02 12:25:00,14.6,11.25,13.68,15.88,17.53,,,,159,79
2016-05-02 12:30:00,14.6,11.32,13.7,15.85,17.52,,,,159,79
2016-05-02 12:35:00,14.55,11.27,13.65,15.77,17.5,,,,158,79
2016-05-02 12:40:00,14.62,11.28,13.72,15.83,17.65,,,,159,79
2016-05-02 12:45:00,14.55,11.3,13.68,15.67,17.53,,,,159,79
2016-05-02 12:50:00,14.58,11.22,13.65,15.77,17.7,,,,159,79
2016-05-02 12:55:00,14.48,11.2,13.58,15.57,17.6,,,,159,79
2016-05-02 13:00:00,14.48,11.25,13.65,15.68,17.37,,,,159,79
2016-05-02 13:05:00,14.38,11.25,13.58,15.55,17.13,,,,159,79
2016-05-02 13:10:00,14.43,11.23,13.63,15.67,17.25,,,,159,79
2016-05-02 13:15:00,14.58,11.23,13.6,15.63,17.83,,,,159,79
2016-05-02 13:20:00,14.55,11.2,13.65,15.68,17.7,,,,159,79
2016-05-02 13:25:00,14.58,11.37,13.82,15.65,17.52,,,,159,79
2016-05-02 13:30:00,14.57,11.37,13.75,15.75,17.43,,,,159,79
2016-05-02 13:35:00,14.45,11.37,13.68,15.6,17.13,,,,159,79
2016-05-02 13:40:00,14.4,11.27,13.62,15.63,17.07,,,,159,79
2016-05-02 13:45:00,14.4,11.18,13.55,15.6,17.22,,,,159,79
2016-05-02 13:50:00,14.37,11.32,13.62,15.47,17.08,,,,159,79
2016-05-02 13:55:00,14.33,11.2,13.5,15.38,17.25,,,,158,78
2016-05-02 14:00:00,14.35,11.25,13.53,15.33,17.28,,,,159,79
2016-05-02 14:05:00,14.28,11.25,13.58,15.27,17.05,,,,159,79
2016-05-02 14:10:00,14.4,11.2,13.5,15.4,17.5,,,,159,79
2016-05-02 14:15:00,14.77,11.45,13.78,15.92,17.9,,,,159,79
2016-05-02 14:20:00,15.12,11.87,14.18,16.12,18.28,,,,159,79
2016-05-02 14:25:00,15.42,12.17,14.42,16.58,18.48,,,,159,79
2016-05-02 14:30:00,15.7,12.55,14.67,16.68,18.9,,,,159,79
2016-05-02 14:35:00,16.17,13.08,15.18,16.92,19.45,,,,159,79
2016-05-02 14:40:00,16.5,13.23,15.55,17.17,20.03,,,,161,79
2016-05-02 14:45:00,16.87,13.58,16.1,17.75,20.05,,,,160,78
2016-05-02 14:50:00,17.05,13.95,16.2,17.97,20.05,,,,161,78
2016-05-02 14:55:00,16.98,14.03,16.07,17.68,20.17,,,,161,78
2016-05-02 15:00:00,16.8,13.82,15.87,17.63,19.88,,,,160,78
2016-05-02 15:05:00,16.95,13.87,15.97,17.83,20.13,,,,161,78
2016-05-02 15:10:00,17.05,14.12,16.03,17.93,20.1,,,,161,78
2016-05-02 15:15:00,17.12,14.05,16.15,18.08,20.15,,,,161,78
2016-05-02 15:20:00,17.23,14.3,16.28,18.17,20.17,,,,161,78
2016-05-02 15:25:00,17.5,14.32,16.45,18.42,20.83,,,,161,78
2016-05-02 15:30:00,17.87,14.92,17.02,18.28,21.28,,,,161,78
2016-05-02 15:35:00,18.28,15.15,17.68,18.78,21.52,,,,162,78
2016-05-02 15:40:00,18.72,15.75,18.05,19.42,21.68,,,,162,78
2016-05-02 15:45:00,18.72,16.17,17.88,19.18,21.63,,,,161,78
2016-05-02 15:50:00,18.35,15.9,17.82,18.87,20.78,,,,162,78
2016-05-02 15:55:00,17.45,14.77,16.6,18,20.43,,,,161,78
2016-05-02 16:00:00,17.02,14.03,16.08,17.63,20.33,,,,161,78
2016-05-02 16:05:00,16.87,13.87,15.83,17.58,20.18,,,,161,78
2016-05-02 16:10:00,16.67,13.75,15.82,17.32,19.77,,,,160,78
2016-05-02 16:15:00,16.47,13.58,15.58,17.18,19.48,,,,160,78
2016-05-02 16:20:00,16.13,13.28,15.43,16.75,19.05,,,,160,78
2016-05-02 16:25:00,16.13,13.17,15.33,16.8,19.22,,,,160,78
2016-05-02 16:30:00,16.18,13.18,15.33,16.9,19.37,,,,160,78
2016-05-02 16:35:00,16.07,13.17,15.32,16.72,19.1,,,,160,78
2016-05-02 16:40:00,15.98,13.02,15.22,16.58,19.15,,,,160,78
2016-05-02 16:45:00,15.78,13.07,15.18,16.28,18.63,,,,160,78
2016-05-02 16:50:00,15.57,12.9,14.82,16.05,18.52,,,,159,78
2016-05-02 16:55:00,15.45,12.52,14.53,15.95,18.78,,,,159,78
2016-05-02 17:00:00,15.6,12.77,14.78,16.1,18.77,,,,159,78
2016-05-02 17:05:00,15.75,12.87,14.83,16.37,18.9,,,,159,78
2016-05-02 17:10:00,15.98,12.98,15.07,16.55,19.32,,,,160,78
2016-05-02 17:15:00,16.22,13.35,15.33,16.75,19.47,,,,160,78
2016-05-02 17:20:00,16.23,13.25,15.32,16.87,19.48,,,,159,78
2016-05-02 17:25:00,16.15,13.42,15.37,16.72,19.12,,,,160,78
2016-05-02 17:30:00,16.08,13.47,15.33,16.55,18.98,,,,160,78
2016-05-02 17:35:00,16.08,13.38,15.35,16.63,18.98,,,,160,78
2016-05-02 17:40:00,16.1,13.4,15.28,16.68,19.03,,,,160,78
2016-05-02 17:45:00,16.13,13.45,15.45,16.67,18.97,,,,160,79
2016-05-02 17:50:00,16.03,13.5,15.4,16.63,18.65,,,,160,79
2016-05-02 17:55:00,15.63,13.28,15.05,16.2,18,,,,159,79
2016-05-02 18:00:00,15.27,12.78,14.75,15.82,17.72,,,,159,79
2016-05-02 18:05:00,15.03,12.35,14.5,15.58,17.68,,,,159,78
2016-05-02 18:10:00,14.73,12.17,14.12,15.32,17.32,,,,159,78
2016-05-02 18:15:00,14.47,11.75,14.02,15.1,17.02,,,,159,78
2016-05-02 18:20:00,14.37,11.63,13.9,15.02,16.93,,,,158,78
2016-05-02 18:25:00,14.28,11.6,13.85,14.92,16.75,,,,158,78
2016-05-02 18:30:00,14.17,11.43,13.73,14.83,16.68,,,,158,77
2016-05-02 18:35:00,14.1,11.37,13.65,14.77,16.6,,,,158,78
2016-05-02 18:40:00,14.03,11.38,13.63,14.65,16.48,,,,158,78
2016-05-02 18:45:00,13.98,11.37,13.57,14.65,16.38,,,,158,78
2016-05-02 18:50:00,13.95,11.4,13.5,14.6,16.32,,,,158,78
2016-05-02 18:55:00,13.92,11.23,13.55,14.55,16.32,,,,158,78
2016-05-02 19:00:00,13.93,11.2,13.6,14.6,16.35,,,,158,78
2016-05-02 19:05:00,13.85,11.1,13.4,14.53,16.33,,,,158,78
2016-05-02 19:10:00,13.83,11.05,13.43,14.6,16.27,,,,158,78
2016-05-02 19:15:00,13.83,11.08,13.43,14.63,16.2,,,,157,78
2016-05-02 19:20:00,13.78,11.22,13.33,14.53,16.05,,,,158,78
2016-05-02 19:25:00,13.82,11.17,13.4,14.57,16.12,,,,157,78
2016-05-02 19:30:00,13.83,11.05,13.47,14.62,16.18,,,,158,78
2016-05-02 19:35:00,13.83,11.08,13.48,14.63,16.15,,,,157,78
2016-05-02 19:40:00,13.82,11.07,13.57,14.55,16.07,,,,158,77
2016-05-02 19:45:00,13.7,11.02,13.4,14.4,16.02,,,,157,78
2016-05-02 19:50:00,13.58,10.9,13.25,14.25,15.95,,,,158,78
2016-05-02 19:55:00,13.65,10.85,13.3,14.42,16.03,,,,157,78
2016-05-02 20:00:00,13.58,10.78,13.23,14.42,15.93,,,,157,78
2016-05-02 20:05:00,13.68,10.77,13.27,14.45,16.22,,,,158,78
2016-05-02 20:10:00,13.9,10.97,13.43,14.65,16.58,,,,158,78
2016-05-02 20:15:00,14.1,11.2,13.73,14.88,16.58,,,,158,78
2016-05-02 20:20:00,14.02,11.15,13.78,14.7,16.43,,,,158,78
2016-05-02 20:25:00,13.93,11.1,13.65,14.57,16.38,,,,158,78
2016-05-02 20:30:00,13.9,11.03,13.52,14.65,16.42,,,,158,78
2016-05-02 20:35:00,13.97,11.08,13.58,14.82,16.42,,,,158,78
2016-05-02 20:40:00,13.95,11.07,13.65,14.67,16.42,,,,158,78
2016-05-02 20:45:00,14.02,11.02,13.67,14.67,16.75,,,,158,78
2016-05-02 20:50:00,14.03,11.02,13.6,14.73,16.77,,,,158,78
2016-05-02 20:55:00,13.93,11.05,13.57,14.73,16.37,,,,158,78
2016-05-02 21:00:00,13.87,11,13.43,14.52,16.5,,,,158,78
2016-05-02 21:05:00,13.93,10.95,13.48,14.7,16.62,,,,158,78
2016-05-02 21:10:00,13.88,10.92,13.35,14.72,16.55,,,,158,78
2016-05-02 21:15:00,13.77,10.87,13.33,14.55,16.3,,,,158,78
2016-05-02 21:20:00,13.65,10.77,13.22,14.45,16.17,,,,157,78
2016-05-02 21:25:00,13.75,10.72,13.25,14.53,16.52,,,,158,78
2016-05-02 21:30:00,13.78,10.73,13.2,14.67,16.55,,,,157,78
2016-05-02 21:35:00,13.78,10.77,13.38,14.7,16.32,,,,158,78
2016-05-02 21:40:00,13.68,10.65,13.27,14.62,16.17,,,,158,78
2016-05-02 21:45:00,13.67,10.67,13.3,14.48,16.23,,,,158,78
2016-05-02 21:50:00,13.63,10.67,13.23,14.52,16.12,,,,158,78
2016-05-02 21:55:00,13.63,10.65,13.12,14.55,16.23,,,,158,78
2016-05-02 22:00:00,13.65,10.72,13.07,14.53,16.28,,,,157,78
2016-05-02 22:05:00,13.7,10.72,13.13,14.58,16.38,,,,157,78
2016-05-02 22:10:00,13.83,10.75,13.28,14.82,16.52,,,,158,78
2016-05-02 22:15:00,13.88,10.8,13.5,14.8,16.4,,,,158,78
2016-05-02 22:20:00,13.82,10.78,13.35,14.77,16.37,,,,158,78
2016-05-02 22:25:00,13.77,10.73,13.3,14.72,16.33,,,,158,78
2016-05-02 22:30:00,13.73,10.72,13.25,14.67,16.32,,,,158,78
2016-05-02 22:35:00,13.73,10.67,13.12,14.58,16.55,,,,158,78
2016-05-02 22:40:00,13.78,10.75,13.18,14.58,16.65,,,,158,78
2016-05-02 22:45:00,13.85,10.82,13.28,14.67,16.67,,,,158,78
2016-05-02 22:50:00,13.82,10.82,13.48,14.57,16.43,,,,158,78
2016-05-02 22:55:00,13.68,10.78,13.23,14.45,16.23,,,,158,78
2016-05-02 23:00:00,13.72,10.73,13.32,14.48,16.32,,,,157,78
2016-05-02 23:05:00,13.7,10.7,13.28,14.47,16.35,,,,157,78
2016-05-02 23:10:00,13.68,10.73,13.35,14.38,16.27,,,,158,78
2016-05-02 23:15:00,13.68,10.73,13.3,14.43,16.32,,,,158,78
2016-05-02 23:20:00,13.68,10.68,13.37,14.47,16.22,,,,158,78
2016-05-02 23:25:00,13.65,10.7,13.3,14.43,16.17,,,,158,78
2016-05-02 23:30:00,13.62,10.68,13.33,14.35,16.1,,,,158,78
2016-05-02 23:35:00,13.72,10.65,13.33,14.6,16.3,,,,158,78
2016-05-02 23:40:00,13.73,10.68,13.27,14.7,16.27,,,,158,78
2016-05-02 23:45:00,13.75,10.67,13.18,14.85,16.33,,,,158,78
2016-05-02 23:50:00,13.63,10.67,13.22,14.53,16.08,,,,158,77
2016-05-02 23:55:00,13.58,10.63,13.22,14.37,16.15,,,,158,77
2016-05-03 00:00:00,13.7,10.65,13.47,14.53,16.13,,,,158,77
2016-05-03 00:05:00,13.53,10.67,13.22,14.37,15.9,,,,158,78
2016-05-03 00:10:00,13.62,10.67,13.13,14.53,16.12,,,,157,78
2016-05-03 00:15:00,13.72,10.7,13.25,14.63,16.28,,,,158,77
2016-05-03 00:20:00,13.75,10.68,13.37,14.68,16.27,,,,157,77
2016-05-03 00:25:00,13.75,10.67,13.43,14.63,16.22,,,,158,77
2016-05-03 00:30:00,13.8,10.7,13.3,14.65,16.52,,,,158,77
2016-05-03 00:35:00,13.75,10.67,13.27,14.6,16.43,,,,158,77
2016-05-03 00:40:00,13.73,10.68,13.4,14.5,16.38,,,,158,77
2016-05-03 00:45:00,13.68,10.67,13.28,14.52,16.3,,,,158,77
2016-05-03 00:50:00,13.63,10.67,13.23,14.43,16.2,,,,157,77
2016-05-03 00:55:00,13.63,10.65,13.28,14.38,16.22,,,,158,77
2016-05-03 01:00:00,13.65,10.67,13.23,14.45,16.23,,,,158,77
2016-05-03 01:05:00,13.65,10.65,13.23,14.5,16.23,,,,158,77
2016-05-03 01:10:00,13.68,10.67,13.3,14.52,16.22,,,,158,77
2016-05-03 01:15:00,13.65,10.67,13.3,14.48,16.12,,,,158,77
2016-05-03 01:20:00,13.65,10.65,13.18,14.6,16.13,,,,158,77
2016-05-03 01:25:00,13.67,10.67,13.2,14.65,16.17,,,,157,78
2016-05-03 01:30:00,13.67,10.65,13.22,14.53,16.28,,,,158,77
2016-05-03 01:35:00,13.72,10.67,13.28,14.62,16.28,,,,158,77
2016-05-03 01:40:00,13.73,10.67,13.4,14.65,16.22,,,,158,77
2016-05-03 01:45:00,13.77,10.67,13.42,14.67,16.33,,,,158,77
2016-05-03 01:50:00,13.82,10.72,13.43,14.65,16.48,,,,157,77
2016-05-03 01:55:00,13.8,10.72,13.37,14.62,16.48,,,,156,77
2016-05-03 02:00:00,13.7,10.7,13.33,14.48,16.27,,,,158,77
2016-05-03 02:05:00,13.73,10.67,13.5,14.5,16.28,,,,158,77
2016-05-03 02:10:00,13.85,10.68,13.68,14.63,16.38,,,,158,77
2016-05-03 02:15:00,13.97,10.68,13.9,14.77,16.5,,,,158,77
2016-05-03 02:20:00,13.8,10.67,13.58,14.65,16.3,,,,158,77
2016-05-03 02:25:00,13.78,10.67,13.47,14.67,16.32,,,,157,77
2016-05-03 02:30:00,13.82,10.68,13.42,14.75,16.4,,,,158,77
2016-05-03 02:35:00,13.82,10.68,13.47,14.72,16.4,,,,158,77
2016-05-03 02:40:00,13.98,10.72,13.58,14.78,16.82,,,,156,78
2016-05-03 02:45:00,13.93,10.72,13.5,14.8,16.73,,,,158,78
2016-05-03 02:50:00,13.8,10.68,13.5,14.62,16.42,,,,158,77
2016-05-03 02:55:00,13.78,10.67,13.35,14.77,16.32,,,,157,77
2016-05-03 03:00:00,13.72,10.68,13.25,14.73,16.18,,,,158,77
2016-05-03 03:05:00,13.75,10.68,13.25,14.73,16.33,,,,158,77
2016-05-03 03:10:00,13.7,10.7,13.27,14.57,16.27,,,,158,77
2016-05-03 03:15:00,13.72,10.68,13.2,14.62,16.33,,,,158,77
2016-05-03 03:20:00,13.72,10.68,13.35,14.63,16.22,,,,158,77
2016-05-03 03:25:00,13.73,10.67,13.3,14.6,16.33,,,,158,77
2016-05-03 03:30:00,13.73,10.68,13.28,14.62,16.38,,,,158,77
2016-05-03 03:35:00,13.72,10.68,13.22,14.53,16.42,,,,158,77
2016-05-03 03:40:00,13.68,10.68,13.2,14.6,16.22,,,,158,77
2016-05-03 03:45:00,13.6,10.67,13.15,14.55,16.03,,,,158,77
2016-05-03 03:50:00,13.62,10.67,13.22,14.52,16.03,,,,158,77
2016-05-03 03:55:00,13.67,10.67,13.22,14.52,16.25,,,,157,77
2016-05-03 04:00:00,13.73,10.68,13.37,14.63,16.23,,,,158,77
2016-05-03 04:05:00,13.87,10.72,13.45,14.87,16.45,,,,157,77
2016-05-03 04:10:00,13.87,10.72,13.38,14.77,16.58,,,,157,77
2016-05-03 04:15:00,13.75,10.68,13.22,14.6,16.5,,,,158,77
2016-05-03 04:20:00,13.67,10.68,13.18,14.4,16.43,,,,158,77
2016-05-03 04:25:00,13.75,10.68,13.2,14.67,16.43,,,,157,77
2016-05-03 04:30:00,13.6,10.67,13.22,14.48,16.02,,,,158,77
2016-05-03 04:35:00,13.53,10.67,13.03,14.42,16.02,,,,158,78
2016-05-03 04:40:00,13.67,10.73,13.3,14.47,16.2,,,,158,77
2016-05-03 04:45:00,13.53,10.72,13.1,14.37,15.95,,,,158,78
2016-05-03 04:50:00,13.52,10.67,13.12,14.38,15.9,,,,158,78
2016-05-03 04:55:00,13.57,10.65,13.12,14.57,15.93,,,,158,78
2016-05-03 05:00:00,13.67,10.62,13.18,14.62,16.25,,,,158,77
2016-05-03 05:05:00,13.68,10.63,13.18,14.73,16.18,,,,158,77
2016-05-03 05:10:00,13.7,10.62,13.13,14.68,16.38,,,,158,77
2016-05-03 05:15:00,13.67,10.62,13.1,14.55,16.37,,,,158,77
2016-05-03 05:20:00,13.65,10.67,13.1,14.43,16.38,,,,158,77
2016-05-03 05:25:00,13.5,10.67,13.03,14.3,16,,,,158,77
2016-05-03 05:30:00,13.57,10.65,13.15,14.33,16.1,,,,158,77
2016-05-03 05:35:00,13.58,10.7,13.18,14.4,16.03,,,,156,77
2016-05-03 05:40:00,13.55,10.72,13.13,14.33,16,,,,158,78
2016-05-03 05:45:00,13.73,10.83,13.2,14.62,16.3,,,,158,77
2016-05-03 05:50:00,13.73,10.92,13.18,14.63,16.2,,,,158,77
2016-05-03 05:55:00,13.78,10.92,13.18,14.75,16.27,,,,158,77
2016-05-03 06:00:00,13.87,10.9,13.12,14.83,16.58,,,,158,77
2016-05-03 06:05:00,13.93,10.95,13.25,14.75,16.82,,,,158,77
2016-05-03 06:10:00,14.03,11.02,13.48,14.87,16.75,,,,157,76
2016-05-03 06:15:00,14.05,11.1,13.55,14.87,16.68,,,,158,77
2016-05-03 06:20:00,13.93,11.05,13.35,14.67,16.63,,,,158,77
2016-05-03 06:25:00,13.93,11.1,13.33,14.55,16.72,,,,158,77
2016-05-03 06:30:00,13.93,11.27,13.42,14.48,16.57,,,,158,77
2016-05-03 06:35:00,14.17,11.58,13.57,14.75,16.8,,,,158,77
2016-05-03 06:40:00,14.35,11.87,13.82,14.97,16.73,,,,158,77
2016-05-03 06:45:00,14.5,12.13,14,15.07,16.77,,,,159,77
2016-05-03 06:50:00,14.53,12.2,13.95,15.1,16.87,,,,159,77
2016-05-03 06:55:00,14.63,12.1,14.08,15.22,17.13,,,,159,78
2016-05-03 07:00:00,14.85,12.3,14.25,15.45,17.4,,,,159,77
2016-05-03 07:05:00,15,12.32,14.48,15.58,17.65,,,,159,78
2016-05-03 07:10:00,15.12,12.22,14.68,15.77,17.78,,,,159,77
2016-05-03 07:15:00,15.3,12.48,14.88,15.93,17.92,,,,159,77
2016-05-03 07:20:00,15.68,12.78,15.45,16.25,18.28,,,,159,77
2016-05-03 07:25:00,16.37,13.73,16.23,16.67,18.8,,,,160,78
2016-05-03 07:30:00,16.83,14.22,17.23,16.8,19.12,,,,160,78
2016-05-03 07:35:00,16.7,14.43,16.6,16.7,19.07,,,,160,78
2016-05-03 07:40:00,17,14.48,17.15,17.1,19.25,,,,160,78
2016-05-03 07:45:00,16.8,14.37,17.23,16.73,18.83,,,,160,78
2016-05-03 07:50:00,16.87,14.77,17.05,16.85,18.82,,,,160,78
2016-05-03 07:55:00,17.25,15.25,17.75,17.05,18.93,,,,161,78
2016-05-03 08:00:00,17.13,15.23,17.6,16.9,18.8,,,,161,78
2016-05-03 08:05:00,17.13,15.25,17.68,16.77,18.82,,,,161,78
2016-05-03 08:10:00,16.9,14.88,16.93,16.73,19.05,,,,160,78
2016-05-03 08:15:00,16.78,14.62,16.9,16.63,18.95,,,,160,78
2016-05-03 08:20:00,16.85,14.47,17.08,16.72,19.17,,,,160,78
2016-05-03 08:25:00,16.93,14.75,17.2,16.77,19.05,,,,160,78
2016-05-03 08:30:00,17.1,14.87,17.42,16.68,19.43,,,,160,78
2016-05-03 08:35:00,16.97,14.55,17.17,16.5,19.63,,,,160,78
2016-05-03 08:40:00,16.83,14.48,16.9,16.82,19.15,,,,160,78
2016-05-03 08:45:00,16.62,14.12,16.82,16.72,18.83,,,,159,78
2016-05-03 08:50:00,16.05,13.65,16.33,16.1,18.12,,,,160,78
2016-05-03 08:55:00,15.57,13.18,15.68,15.63,17.75,,,,159,78
2016-05-03 09:00:00,15.2,12.7,15.15,15.42,17.5,,,,160,78
2016-05-03 09:05:00,14.87,12.35,14.73,15.25,17.13,,,,159,78
2016-05-03 09:10:00,14.78,12.33,14.6,15.23,16.97,,,,159,78
2016-05-03 09:15:00,14.78,12.28,14.32,15.25,17.28,,,,159,78
2016-05-03 09:20:00,14.68,12.08,14.28,15.17,17.23,,,,158,77
2016-05-03 09:25:00,14.85,12.1,14.47,15.35,17.5,,,,159,77
2016-05-03 09:30:00,14.88,12.25,14.2,15.4,17.67,,,,158,77
2016-05-03 09:35:00,14.85,11.9,14.3,15.57,17.63,,,,158,77
2016-05-03 09:40:00,14.72,11.93,13.98,15.52,17.43,,,,159,77
2016-05-03 09:45:00,14.62,11.7,13.87,15.45,17.43,,,,158,78
